text,raw_text,source,genre,movie_title,movie_year,tmdb_id,imdb_id,rating,votes,author,comment_id,replies,time,is_reply,is_hearted,trailer_id,sentiment,intensity,topic,contains_spoiler
7 years and it's still amazing,7 years and it's still amazing 😂,youtube,romance,La La Land,2016,313369,tt3783958,,0,@Monika-di7vv,Ugya6g47FHRPHa-k1LZ4AaABAg.8laTY0ty4D19ybei4rCiuc,0,2 years ago,True,False,0pdqf4P9MB8,positive,5,general,False
What about now,What about now,youtube,romance,La La Land,2016,313369,tt3783958,,0,@helpmemakethismakesensel,Ugya6g47FHRPHa-k1LZ4AaABAg.8laTY0ty4D1ABwc8CG_PFc,0,1 year ago,True,False,0pdqf4P9MB8,neutral,3,off_topic,False
"Seek Yeshua, he is the truth, the light, and the way","Seek Yeshua, he is the truth, the light, and the way 🙏✝️❤️",youtube,romance,Past Lives,2023,666277,tt13238346,,1,@Unxpekted,Ugzj6BUudbyYVAf2scV4AaABAg.9mTFH8TSqJ49rZdVx9JwWf,0,2 years ago,True,False,kA244xewjcI,neutral,3,off_topic,False
"Me too, love it so much!","Me too, love it so much!",youtube,romance,La La Land,2016,313369,tt3783958,,0,@masterking6800,Ugya6g47FHRPHa-k1LZ4AaABAg.8laTY0ty4D194LIFbDnA9K,0,6 years ago,True,False,0pdqf4P9MB8,positive,4,general,False
The last scene broke my heart into 8000 pieces.,The last scene broke my heart into 8000 pieces.,youtube,romance,Past Lives,2023,666277,tt13238346,,1600,@scholarsfly,UgxycvneLPKDaiKQ3wh4AaABAg,14,2 years ago,False,False,kA244xewjcI,negative,4,general,True
I LOVE THIS,I LOVE THIS 🎥,youtube,romance,The Notebook,2004,11036,tt0332280,,2,@frankiestewart7116,UgjP6SlvmNo9AngCoAEC.8J3mkV7gNO48MAGRFi0eSq,0,9 years ago,True,False,FC6biTjEyZw,positive,5,general,False
Watch Aftersun. Heartbreaking,Watch Aftersun. Heartbreaking 💔,youtube,romance,La La Land,2016,313369,tt3783958,,0,@rcg1111,Ugya6g47FHRPHa-k1LZ4AaABAg.8laTY0ty4D1A1g8F6gsHQu,0,2 years ago,True,False,0pdqf4P9MB8,negative,4,general,True
Mabey but theres pain in it,Mabey but theres pain in it,youtube,romance,The Notebook,2004,11036,tt0332280,,2,@robertofraser101,UghQVUg2VNbLRHgCoAEC.81KfdIWFPpU9-VIWHvgpY8,0,6 years ago,True,False,FC6biTjEyZw,neutral,3,general,False
@superbenbenhahaha it honestly is soo happy then soo sad, @superbenbenhahaha  it honestly is soo happy then soo sad,youtube,romance,La La Land,2016,313369,tt3783958,,1,@ripin4x481,UgidHXSrlU8ihHgCoAEC.8OxkGjqLGKa9YRca6B0KOW,0,4 years ago,True,False,0pdqf4P9MB8,positive,4,general,False
Better than being in a boat all day smh,Better than being in a boat all day smh,youtube,romance,The Notebook,2004,11036,tt0332280,,0,@Youngrealop,UgiIGGl6ecY093gCoAEC.8KYFCVOSFUU9Pmezz6f8lA,0,4 years ago,True,False,FC6biTjEyZw,negative,2,general,False
Boat lol more like on a piece of wooden platform,Boat lol more like on a piece of wooden platform,youtube,romance,The Notebook,2004,11036,tt0332280,,0,@horacthy8577,UgiIGGl6ecY093gCoAEC.8KYFCVOSFUU9GClGaHhtAX,0,5 years ago,True,False,FC6biTjEyZw,neutral,2,general,False
This movie is such a masterpiece,This movie is such a masterpiece 👍,youtube,romance,La La Land,2016,313369,tt3783958,,0,@imaginationrar3b0yz57,Ugya6g47FHRPHa-k1LZ4AaABAg.8laTY0ty4D1A5MMYJgYZV6,0,1 year ago,True,False,0pdqf4P9MB8,positive,5,general,False
Love doesn't exist,Love doesn't exist,youtube,romance,The Notebook,2004,11036,tt0332280,,0,@Aevyraa,UgzNzriKwOqZLS_Fe5p4AaABAg.8Gc_UpzNb8I9NKQJ8t39jI,0,4 years ago,True,False,FC6biTjEyZw,negative,3,general,False
I like this..,I like this..,youtube,romance,Past Lives,2023,666277,tt13238346,,0,@gen8319,Ugzj6BUudbyYVAf2scV4AaABAg.9mTFH8TSqJ49veDialcKTz,0,2 years ago,True,False,kA244xewjcI,positive,3,general,False
Yeah sure like ten dudes just standing there waiting to brush me and my Wife in the allyway Yeah yeah an old proverb telling me get ready to hospitalize them all right?,"Yeah sure like ten dudes just standing there waiting to brush me and my Wife in the allyway 
Yeah yeah an old proverb telling me get ready to hospitalize them all right?",youtube,romance,Past Lives,2023,666277,tt13238346,,0,@maverick-li2vh,Ugzj6BUudbyYVAf2scV4AaABAg.9mTFH8TSqJ49wfejp9x4Hd,0,2 years ago,True,False,kA244xewjcI,negative,2,general,False
Jenny Lopez i'm watching it right now lol,Jenny Lopez i'm watching it right now lol,youtube,romance,The Notebook,2004,11036,tt0332280,,1,@tenderluv,UgjP6SlvmNo9AngCoAEC.8J3mkV7gNO48SWge3K8w2U,0,8 years ago,True,False,FC6biTjEyZw,neutral,1,off_topic,False
mm space but sooo sad oh my god,"mm space 
but sooo sad oh my god",youtube,romance,La La Land,2016,313369,tt3783958,,70,@zak14,UgidHXSrlU8ihHgCoAEC.8OxkGjqLGKa8Paasjfkt-p,0,9 years ago,True,False,0pdqf4P9MB8,negative,3,general,False
not yet. is it worth watch?,not yet. is it worth watch?,youtube,romance,The Notebook,2004,11036,tt0332280,,3,@NaeemKhan-wc4ik,UgjP6SlvmNo9AngCoAEC.8J3mkV7gNO48PUl7V-q2jg,0,9 years ago,True,False,FC6biTjEyZw,neutral,1,off_topic,False
That is so beautiful,That is so beautiful 🥲,youtube,romance,Past Lives,2023,666277,tt13238346,,0,@hoops8534,Ugzj6BUudbyYVAf2scV4AaABAg.9mTFH8TSqJ49qdjlNkWs5V,0,2 years ago,True,False,kA244xewjcI,positive,4,visuals,False
Like if Jack found her after she thought he died and she was gonna marry someone else,Like if Jack found her after she thought he died and she was gonna marry someone else,youtube,romance,The Notebook,2004,11036,tt0332280,,0,@therxckstar,UgiIGGl6ecY093gCoAEC.8KYFCVOSFUU94mj6StqZRg,0,6 years ago,True,False,FC6biTjEyZw,neutral,2,plot,True
Whats the name of the piece Ryan played at the bar? Then he got fired.,Whats the name of the piece Ryan played at the bar? Then he got fired.,youtube,romance,La La Land,2016,313369,tt3783958,,0,@frasier546,UgiSRDIVOQU_FngCoAEC.8KxoM2kXq6J8M_9XuWNiV4,0,9 years ago,True,False,0pdqf4P9MB8,neutral,2,music,False
Jenny2Litty 101 yes... It is a great movie.,Jenny2Litty 101 yes... It is a great movie.,youtube,romance,The Notebook,2004,11036,tt0332280,,1,@chriscox7039,UgjP6SlvmNo9AngCoAEC.8J3mkV7gNO48R5JhliIPg0,0,9 years ago,True,False,FC6biTjEyZw,positive,5,general,False
8 year update coming up?,8 year update coming up?,youtube,romance,La La Land,2016,313369,tt3783958,,0,@DaGreenHood13,Ugya6g47FHRPHa-k1LZ4AaABAg.8laTY0ty4D1A94ZDNaAtwa,0,1 year ago,True,False,0pdqf4P9MB8,neutral,1,off_topic,False
Hey five year update soon or,Hey five year update soon or,youtube,romance,La La Land,2016,313369,tt3783958,,1,@marcosviramontes1175,Ugya6g47FHRPHa-k1LZ4AaABAg.8laTY0ty4D19MFhrGcr-P2,0,5 years ago,True,False,0pdqf4P9MB8,neutral,1,off_topic,False
"Hindi dub please please, la-la land movie","Hindi dub please please, la-la land movie",youtube,romance,La La Land,2016,313369,tt3783958,,0,@khanshfeiy1948,UgidHXSrlU8ihHgCoAEC.8OxkGjqLGKa9exmNeZpqlV,0,3 years ago,True,False,0pdqf4P9MB8,neutral,2,off_topic,False
Never seen it,Never seen it,youtube,romance,The Notebook,2004,11036,tt0332280,,21,@idreamtadreamlastnight,UgjP6SlvmNo9AngCoAEC.8J3mkV7gNO48L9F1Q8p4uy,0,9 years ago,True,False,FC6biTjEyZw,neutral,1,off_topic,False
Such a beautiful story thank you for sharing your story..,Such a beautiful story thank you for sharing your story..❤,youtube,romance,Past Lives,2023,666277,tt13238346,,154,@shanuk777,UgxKGI0GlkSOEhzF9wF4AaABAg.9mRa_3NKE5C9mS2qFJh10q,0,3 years ago,True,False,kA244xewjcI,positive,4,general,False
"”If you're talking about love, (your partner's only into you, and doesn't check out other women) that only exists in heaven”^ LMAO apparently not even then because the Quran promises men 2 wives from this world and a number of hooris true love is only for our parents, children and God/Allah.","”If you're talking about love,  (your partner's only into you, and doesn't check out other women) that only exists in heaven”^ LMAO apparently not even then because the Quran promises men 2 wives from this world and a number of hooris🤣🤣 true love is only for our parents, children and God/Allah.",youtube,romance,The Notebook,2004,11036,tt0332280,,2,@monikaa3587,UghQVUg2VNbLRHgCoAEC.81KfdIWFPpU94nRPsjwm9m,0,6 years ago,True,False,FC6biTjEyZw,negative,2,general,False
Watching this movie felt just like falling in love.,Watching this movie felt just like falling in love.,youtube,romance,La La Land,2016,313369,tt3783958,,593,@arsnakehert,Uggoa9W_G6JOl3gCoAEC,4,9 years ago,False,False,0pdqf4P9MB8,positive,5,general,False
And Leo is still alive,And Leo is still alive,youtube,romance,The Notebook,2004,11036,tt0332280,,64,@bernadetal9057,UgiIGGl6ecY093gCoAEC.8KYFCVOSFUU8jmkETRvxfG,0,7 years ago,True,False,FC6biTjEyZw,neutral,1,off_topic,False
Probably the best ending and best last 10 minutes ever I had in a movie. A cinematic masterpiece.,"Probably the best ending and best last 10 minutes ever I had in a movie. 

A cinematic masterpiece.",youtube,romance,La La Land,2016,313369,tt3783958,,433,@sureshambani5627,Ugxosy5YdEkHGrhPV9h4AaABAg,3,5 years ago,False,False,0pdqf4P9MB8,positive,5,plot,False
"Please write a book. This was so beautifully written, even though it’s a gorgeous story I feel like if it wasn’t written the way you wrote it…it wouldn’t sound as amazing as it did. Wow.","Please write a book. This was so beautifully written, even though it’s a gorgeous story I feel like if it wasn’t written the way you wrote it…it wouldn’t sound as amazing as it did. Wow.",youtube,romance,Past Lives,2023,666277,tt13238346,,5,@usethis4511,UgxKGI0GlkSOEhzF9wF4AaABAg.9mRa_3NKE5C9mZP24a02TQ,0,3 years ago,True,False,kA244xewjcI,positive,5,writing,False
Professionals pushing stuff on AMATEURS I study THAT,Professionals pushing stuff on AMATEURS 🤔I study THAT,youtube,romance,La La Land,2016,313369,tt3783958,,0,@georgiakritikos4955,UgidHXSrlU8ihHgCoAEC.8OxkGjqLGKaA80RouMNbAi,0,1 year ago,True,False,0pdqf4P9MB8,negative,2,general,False
it's been almost two years and i'm still not over this movie 4 year update: yep still not over it 7 year update: still obsessed 8 year update: rewatched recently and still as obsessed as ever 9 year update: still obsessed,"it's been almost two years and i'm still not over this movie

4 year update: yep still not over it

7 year update: still obsessed

8 year update: rewatched recently and still as obsessed as ever

9 year update: still obsessed",youtube,romance,La La Land,2016,313369,tt3783958,,12000,@erfurf,Ugya6g47FHRPHa-k1LZ4AaABAg,106,7 years ago (edited),False,False,0pdqf4P9MB8,positive,5,general,False
Ryan Gosling gave his best shot in this movie. He deserved to win the Oscar.,Ryan Gosling gave his best shot in this movie. He deserved to win the Oscar.,youtube,romance,La La Land,2016,313369,tt3783958,,72,@pokhidas1788,UgxjTXwoodb4CgZ0I2F4AaABAg,0,5 years ago,False,False,0pdqf4P9MB8,positive,5,acting,False
"Omg, I hope u will be fine and safe","Omg, I hope u will be fine and safe",youtube,romance,Past Lives,2023,666277,tt13238346,,9,@pedrohenriqueazevedo51,UgxKGI0GlkSOEhzF9wF4AaABAg.9mRa_3NKE5C9mTjqMKLBWt,0,3 years ago,True,False,kA244xewjcI,neutral,2,off_topic,False
Wow what a story!,Wow what a story!😳,youtube,romance,Past Lives,2023,666277,tt13238346,,2,@rhinoxd,UgxKGI0GlkSOEhzF9wF4AaABAg.9mRa_3NKE5C9mUNTia8-yi,0,3 years ago,True,False,kA244xewjcI,positive,4,plot,False
4 years now,4 years now,youtube,romance,La La Land,2016,313369,tt3783958,,0,@moonraker1302,Ugya6g47FHRPHa-k1LZ4AaABAg.8laTY0ty4D19GdOZDSf8DR,0,5 years ago,True,False,0pdqf4P9MB8,neutral,2,off_topic,False
Thank you for taking the time to share this beautiful wisdom with us all. I'm deeply moved by what you've expressed.,Thank you for taking the time to share this beautiful wisdom with us all. I'm deeply moved by what you've expressed.,youtube,romance,Past Lives,2023,666277,tt13238346,,3,@MyrnaDeJesus,Ugzj6BUudbyYVAf2scV4AaABAg.9mTFH8TSqJ49oFNBElQgaf,0,3 years ago,True,False,kA244xewjcI,positive,5,general,False
yes i m here,yes i m here,youtube,romance,The Notebook,2004,11036,tt0332280,,5,@piyushbansal674,UgjP6SlvmNo9AngCoAEC.8J3mkV7gNO48KTRfOoyWhy,0,9 years ago,True,False,FC6biTjEyZw,neutral,1,off_topic,False
in that case maybe I dont want to watch it- Titanic was sad lol,in that case maybe I dont want to watch it- Titanic was sad lol,youtube,romance,The Notebook,2004,11036,tt0332280,,0,@rclay8252,UgiIGGl6ecY093gCoAEC.8KYFCVOSFUU9g5rfmpHnXb,0,3 years ago,True,False,FC6biTjEyZw,negative,3,plot,False
That’s so beautiful. Thank you for sharing.,That’s so beautiful. Thank you for sharing.,youtube,romance,Past Lives,2023,666277,tt13238346,,0,@tiffanikreft4430,Ugzj6BUudbyYVAf2scV4AaABAg.9mTFH8TSqJ49rmkYSmaCdO,0,2 years ago,True,False,kA244xewjcI,positive,4,general,False
Pin this comment.,Pin this comment.,youtube,romance,Past Lives,2023,666277,tt13238346,,30,@kyoko703,UgxKGI0GlkSOEhzF9wF4AaABAg.9mRa_3NKE5C9mSJN0VouD8,0,3 years ago,True,False,kA244xewjcI,neutral,1,off_topic,False
He said that we wrote to her not that he actually send it :P,He said that we wrote to her not that he actually send it :P,youtube,romance,The Notebook,2004,11036,tt0332280,,23,@laurakoss483,UgjcUki-9PTRDXgCoAEC.7-H0Z7-3F9F77PUknY0xsJ,0,11 years ago,True,False,FC6biTjEyZw,neutral,2,off_topic,False
I just watched it for the first time a month ago and re-watched it since then every weekend.. I am so sad no one ever warned me it takes more than 3 years to get over this movie.. I still can hear the music every day.. Whaa..,I just watched it for the first time a month ago and re-watched it since then every weekend.. I am so sad no one ever warned me it takes more than 3 years to get over this movie.. I still can hear the music every day.. Whaa..,youtube,romance,La La Land,2016,313369,tt3783958,,3,@janglees3372,Ugya6g47FHRPHa-k1LZ4AaABAg.8laTY0ty4D196Yn8PL_DiX,0,6 years ago,True,False,0pdqf4P9MB8,positive,5,music,False
"i'm just like him but womens thinks that mens like us are not interesting anymore, a bad boy will do","i'm just like him but womens thinks that mens like us are not interesting anymore, a bad boy will do",youtube,romance,The Notebook,2004,11036,tt0332280,,17,@itsoseoh,UghQVUg2VNbLRHgCoAEC.81KfdIWFPpU8Qk0q8Hfa8T,0,9 years ago,True,False,FC6biTjEyZw,negative,2,general,False
​ @apocalypticdaze2139 you okay bro? Why you so mad,​ @apocalypticdaze2139  you okay bro? Why you so mad,youtube,romance,Past Lives,2023,666277,tt13238346,,1,@KingM119,Ugzj6BUudbyYVAf2scV4AaABAg.9mTFH8TSqJ49o6Jfq0pAMR,0,3 years ago,True,False,kA244xewjcI,neutral,1,off_topic,False
"Oh dear, this has me clutching my chest and tearing up at my desk!","Oh dear, this has me clutching my chest and tearing up at my desk! 🥺",youtube,romance,Past Lives,2023,666277,tt13238346,,286,@syncopate.,UgxKGI0GlkSOEhzF9wF4AaABAg.9mRa_3NKE5C9mRhV8FVvM7,0,3 years ago,True,False,kA244xewjcI,positive,4,general,False
three and counting,three and counting,youtube,romance,La La Land,2016,313369,tt3783958,,0,@juanalvarezumbarila2607,Ugya6g47FHRPHa-k1LZ4AaABAg.8laTY0ty4D195DbRb6n0qD,0,6 years ago,True,False,0pdqf4P9MB8,neutral,1,off_topic,False
"Something about that rings true for me, and I've never heard this idea before as a westerner Like reading that reminds me of something hidden deep within me I forgot, I can't describe it. But that length of time... Something in me remembers it.","Something about that rings true for me, and I've never heard this idea before as a westerner😅
Like reading that reminds me of something hidden deep within me I forgot, I can't describe it. 
But that length of time... Something in me remembers it.",youtube,romance,Past Lives,2023,666277,tt13238346,,29,@SpookyMang,Ugzj6BUudbyYVAf2scV4AaABAg.9mTFH8TSqJ49nVY335F6xt,0,3 years ago,True,False,kA244xewjcI,positive,4,general,False
I wonder if bill burr would like this movie better than Titanic,I wonder if bill burr would like this movie better than Titanic,youtube,romance,The Notebook,2004,11036,tt0332280,,0,@bill2178,UgiIGGl6ecY093gCoAEC.8KYFCVOSFUU9CPOlDkJlBQ,0,5 years ago,True,False,FC6biTjEyZw,neutral,1,off_topic,False
"I’m a bit late on this but this is also the same concept as the “Red String of Fate” that there’s a god out there that ties people together with a red string in their fingers when they are born. It’s says that the god ties the string on the thumb of a man and pinky finger of a woman and with this they are now tied together through all times. There is also a movie titled “Your Name” and if you have not watched it, I recommend you to do so.","I’m a bit late on this but this is also the same concept as the “Red String of Fate” that there’s a god out there that ties people together with a red string in their fingers when they are born. It’s says that the god ties the string on the thumb of a man and pinky finger of a woman and with this they are now tied together through all times. There is also a movie titled “Your Name” and if you have not watched it, I recommend you to do so.",youtube,romance,Past Lives,2023,666277,tt13238346,,1,@godcreator9247,Ugzj6BUudbyYVAf2scV4AaABAg.9mTFH8TSqJ4A9QZHK4XZBK,0,1 year ago,True,False,kA244xewjcI,positive,3,general,False
Yes my inyon passed away in 2004 and in 2025 is when I really felt my fate between us that we was meant to be I miss sooooo much my first true love see u in the next life my love,Yes my inyon passed away in 2004 and in 2025 is when I really felt my fate between us that we was meant to be I miss sooooo much my first true love see u in the next life my love 😢🥺💔💋♾️🙏🏿,youtube,romance,Past Lives,2023,666277,tt13238346,,0,@JW-ts1wi,Ugzj6BUudbyYVAf2scV4AaABAg.9mTFH8TSqJ4AHo3aVapwKc,0,11 months ago,True,False,kA244xewjcI,positive,5,general,False
@pedrohenriqueazevedo51 Thank you :) Hope I could get back to my normal healthy life., @pedrohenriqueazevedo51  Thank you :) Hope I could get back to my normal healthy life.,youtube,romance,Past Lives,2023,666277,tt13238346,,14,@violetbluegreen9307,UgxKGI0GlkSOEhzF9wF4AaABAg.9mRa_3NKE5C9mU0AbcJ16z,0,3 years ago,True,False,kA244xewjcI,neutral,1,off_topic,False
"Very interesting, thanks for sharing that. I must have very different values than you, I would plan for the meeting.","Very interesting, thanks for sharing that. 
I must have very different values than you, I would plan for the meeting.",youtube,romance,Past Lives,2023,666277,tt13238346,,7,@btetschner,UgxKGI0GlkSOEhzF9wF4AaABAg.9mRa_3NKE5C9mUQMT00baC,0,3 years ago,True,False,kA244xewjcI,neutral,2,off_topic,False
update: it’s now been almost three years and I’m STILL not over this movie,update: it’s now been almost three years and I’m STILL not over this movie,youtube,romance,La La Land,2016,313369,tt3783958,,8,@erfurf,Ugya6g47FHRPHa-k1LZ4AaABAg.8laTY0ty4D18y8DjJFOZhQ,0,6 years ago,True,False,0pdqf4P9MB8,positive,5,general,False
Please can you tell me where I can find this movie??,Please can you tell me where I can find this movie??,youtube,romance,La La Land,2016,313369,tt3783958,,0,@renukamagar7440,Ugya6g47FHRPHa-k1LZ4AaABAg.8laTY0ty4D1987Vt8RGKQ7,0,5 years ago,True,False,0pdqf4P9MB8,neutral,2,off_topic,False
@rachelclare6020 me toooooo, @rachelclare6020  me toooooo,youtube,romance,The Notebook,2004,11036,tt0332280,,0,@animeqxeen7996,UgjP6SlvmNo9AngCoAEC.8J3mkV7gNO48oNCk5EEYEF,0,7 years ago,True,False,FC6biTjEyZw,positive,3,general,False
Jenny Lopez Several times! And I will watch it again if it comes on,Jenny Lopez Several times! And I will watch it again if it comes on,youtube,romance,The Notebook,2004,11036,tt0332280,,1,@imafemale4365,UgjP6SlvmNo9AngCoAEC.8J3mkV7gNO48ThmqkEsh41,0,8 years ago,True,False,FC6biTjEyZw,positive,4,general,False
Jenny2Litty 101 me,Jenny2Litty 101 me,youtube,romance,The Notebook,2004,11036,tt0332280,,2,@radenmchaerul2006,UgjP6SlvmNo9AngCoAEC.8J3mkV7gNO48NYfmRdimPH,0,9 years ago,True,False,FC6biTjEyZw,positive,3,general,False
"haha same, I thought that was just me :)","haha same, I thought that was just me :)",youtube,romance,The Notebook,2004,11036,tt0332280,,8,@astridrose2714,UgjcUki-9PTRDXgCoAEC.7-H0Z7-3F9F7310xlfdiSs,0,11 years ago,True,False,FC6biTjEyZw,positive,3,general,False
It’s been four years and i just YouTubed the trailer just to get the feels :),It’s been four years and i just YouTubed the trailer just to get the feels :),youtube,romance,La La Land,2016,313369,tt3783958,,0,@tqt08,Ugya6g47FHRPHa-k1LZ4AaABAg.8laTY0ty4D19HvYt4lnWrN,0,5 years ago,True,False,0pdqf4P9MB8,positive,4,general,False
I feel like I just saw the whole movie in this trailer lol,I feel like I just saw the whole movie in this trailer lol,youtube,romance,The Notebook,2004,11036,tt0332280,,20,@Adri-jn9id,UgjP6SlvmNo9AngCoAEC.8J3mkV7gNO48PqAdAEJFGY,0,9 years ago,True,False,FC6biTjEyZw,neutral,2,off_topic,False
Emily Furfaro I’m Never gonna be over this ‍,"Emily Furfaro I’m
Never gonna be over this 💫🙋🏼‍♀️❤️",youtube,romance,La La Land,2016,313369,tt3783958,,3,@izaelle3115,Ugya6g47FHRPHa-k1LZ4AaABAg.8laTY0ty4D18t4IE8KL4Gb,0,7 years ago,True,False,0pdqf4P9MB8,positive,5,general,False
"I swear to God, suits were made for Ryan Gosling","I swear to God, suits were made for Ryan Gosling",youtube,romance,La La Land,2016,313369,tt3783958,,9200,@rachetanarwal2399,UgxRUoi8VSOGI2e7-LR4AaABAg,63,5 years ago,False,False,0pdqf4P9MB8,positive,4,acting,False
Need a 5 year update,Need a 5 year update,youtube,romance,La La Land,2016,313369,tt3783958,,0,@Ash-pr5mr,Ugya6g47FHRPHa-k1LZ4AaABAg.8laTY0ty4D19UUQWLEscO2,0,4 years ago,True,False,0pdqf4P9MB8,neutral,2,general,False
"omg, how so beautifully put, Are you korean? what a beautful mind you must have to understand these fragmented truths of what reality is shaped by! One of my favourite comments read online. Thank you!","omg, how so beautifully put, Are you korean? what a beautful mind you must have to understand these fragmented truths of what reality is shaped by! One of my favourite comments read online. Thank you!",youtube,romance,Past Lives,2023,666277,tt13238346,,109,@ResinRoomCo,Ugzj6BUudbyYVAf2scV4AaABAg.9mTFH8TSqJ49nDshEETcqU,0,3 years ago,True,False,kA244xewjcI,positive,5,general,False
The remake of Indian movie 96,The remake of Indian movie 96,youtube,romance,Past Lives,2023,666277,tt13238346,,0,@abhik1149,Ugzj6BUudbyYVAf2scV4AaABAg.9mTFH8TSqJ4A20yMopbc_C,0,2 years ago,True,False,kA244xewjcI,neutral,2,general,False
Emily Furfaro I've watched this movie 36 times can anyone beat that?,Emily Furfaro I've watched this movie 36 times can anyone beat that?😭,youtube,romance,La La Land,2016,313369,tt3783958,,1,@jayannenimoh6114,Ugya6g47FHRPHa-k1LZ4AaABAg.8laTY0ty4D191EljaWWXxD,0,6 years ago,True,False,0pdqf4P9MB8,positive,4,general,False
You should find someone who loves this movie..these kind of movies...,You should find someone who loves this movie..these kind of movies...,youtube,romance,La La Land,2016,313369,tt3783958,,0,@boydany86,Ugya6g47FHRPHa-k1LZ4AaABAg.8laTY0ty4D1AH8WZuiFmao,0,1 year ago,True,False,0pdqf4P9MB8,positive,3,general,False
"Has anyone here never seen ""The Notebook""? :O","Has anyone here never seen ""The Notebook""? :O",youtube,romance,The Notebook,2004,11036,tt0332280,,4100,@jennylopez7658,UgjP6SlvmNo9AngCoAEC,157,9 years ago,False,False,FC6biTjEyZw,neutral,2,general,False
It never did it’s Hollywood,It never did it’s Hollywood,youtube,romance,The Notebook,2004,11036,tt0332280,,0,@Kupferdrahtful,UghQVUg2VNbLRHgCoAEC.81KfdIWFPpU9SFJQ9fVACf,0,4 years ago,True,False,FC6biTjEyZw,negative,3,general,False
"Fascinating and elegant, thank you. Also very beautiful to consider the importance of the past in our present","Fascinating and elegant, thank you. Also very beautiful to consider the importance of the past in our present",youtube,romance,Past Lives,2023,666277,tt13238346,,4,@modesttriangle1022,Ugzj6BUudbyYVAf2scV4AaABAg.9mTFH8TSqJ49oKDKCU8WhJ,0,3 years ago,True,False,kA244xewjcI,positive,5,general,False
@violetbluegreen9307 GOOD LUCK WITH YOUR SURGERY!, @violetbluegreen9307  GOOD LUCK WITH YOUR SURGERY!,youtube,romance,Past Lives,2023,666277,tt13238346,,3,@suzumet,UgxKGI0GlkSOEhzF9wF4AaABAg.9mRa_3NKE5C9tY9vHyC9s_,0,2 years ago (edited),True,False,kA244xewjcI,neutral,2,off_topic,False
